Wavelength,IC1_background,IC1_spot,IC2_background,IC2_spot,IC3_background,IC3_spot,IC4_background,IC4_spot,IC5_background,IC5_spot,IC6_background,IC6_spot,IC7_background,IC7_spot,IC8_background,IC8_spot,IC9_background,IC9_spot,IC10_background,IC10_spot,IC11_background,IC11_spot,IC12_background,IC12_spot,IC13_background,IC13_spot,IC14_background,IC14_spot,IC15_background,IC15_spot,IC16_background,IC16_spot,IC17_background,IC17_spot,IC18_background,IC18_spot,IC19_background,IC19_spot,IC20_background,IC20_spot,IC21_background,IC21_spot,IC22_background,IC22_spot,IC23_background,IC23_spot,IC24_background,IC24_spot,IC25_background,IC25_spot,IC26_background,IC26_spot,IC27_background,IC27_spot,IC28_background,IC28_spot,IC29_background,IC29_spot,IC30_background,IC30_spot,IC31_background,IC31_spot,IC32_background,IC32_spot,IC33_background,IC33_spot,IC34_background,IC34_spot,IC35_background,IC35_spot,IC36_background,IC36_spot,IC37_background,IC37_spot,IC38_background,IC38_spot,IC39_background,IC39_spot,IC40_background,IC40_spot,IC41_background,IC41_spot,IC42_background,IC42_spot,IC43_background,IC43_spot,IC44_background,IC44_spot,IC45_background,IC45_spot,IC46_background,IC46_spot,IC47_background,IC47_spot,IC48_background,IC48_spot,IC49_background,IC49_spot,IC50_background,IC50_spot,IC51_background,IC51_spot,IC52_background,IC52_spot,IC53_background,IC53_spot,IC54_background,IC54_spot,IC55_background,IC55_spot,IC56_background,IC56_spot,IC57_background,IC57_spot,IC58_background,IC58_spot,IC59_background,IC59_spot,IC60_background,IC60_spot,IC61_background,IC61_spot,IC62_background,IC62_spot,IC63_background,IC63_spot,IC64_background,IC64_spot,IC65_background,IC65_spot,IC66_background,IC66_spot,IC67_background,IC67_spot,IC68_background,IC68_spot,IC69_background,IC69_spot,IC70_background,IC70_spot,IC71_background,IC71_spot,IC72_background,IC72_spot,IC73_background,IC73_spot,IC74_background,IC74_spot,IC75_background,IC75_spot,IC76_background,IC76_spot,IC77_background,IC77_spot,IC78_background,IC78_spot,IC79_background,IC79_spot,IC80_background,IC80_spot,IC81_background,IC81_spot,IC82_background,IC82_spot,IC83_background,IC83_spot,IC84_background,IC84_spot
668,24.251,5.0568,27.8006,10.4992,45.0098,6.2302,24.82593333,2.717533333,49.55933333,40.41513333,51.7788,1.1058,50.46426667,0.175066667,88.32586667,45.1274,43.80986667,27.9384,24.55133333,0.398066667,16.51693333,1.269933333,24.79553333,7.173533333,63.7008,6.599933333,20.9734,4.472466667,42.3386,7.8282,34.70773333,2.4774,24.78933333,5.6188,70.96006667,4.061066667,46.42773333,24.58453333,48.06966667,2.733733333,16.09053333,3.485133333,60.97913333,3.5986,31.81226667,20.29486667,38.62966667,12.123,77.09573333,4.199066667,44.482,23.88486667,61.95553333,5.124133333,16.0584,2.9276,49.76486667,11.9314,69.1236,0.622733333,38.0754,2.420066667,74.46346667,0.743666667,21.6818,1.955266667,30.14353333,4.4012,23.1532,1.165,36.617,9.873933333,15.2186,5.063,7.6462,-1.121733333,28.89006667,10.54073333,73.51853333,4.498,53.40326667,0.307466667,43.51766667,5.9368,58.39173333,2.8324,89.56026667,27.98606667,28.27286667,2.791333333,19.42673333,-0.2514,48.65106667,2.872266667,12.57153333,1.146,70.81793333,4.6118,55.7354,3.650533333,20.40506667,12.29033333,46.14086667,2.019466667,41.3074,0.6146,19.57793333,-0.844666667,60.05426667,2.093266667,19.97726667,1.495333333,23.9174,1.610533333,31.63213333,0.961333333,40.3384,0.761733333,50.05786667,25.33293333,24.43106667,8.518,16.47166667,1.205,44.2022,1.860933333,55.26673333,39.59833333,42.46853333,16.2548,69.477,2.1046,59.83093333,3.429466667,11.9866,3.6938,38.33726667,1.3916,80.10346667,0.797,18.58413333,2.4832,45.3294,-0.3634,58.01953333,9.896133333,54.10766667,19.65146667,32.46726667,1.0056,72.90813333,1.0006,25.45913333,4.330466667,58.2104,4.723,59.3966,1.142133333,42.08026667,-0.374666667,36.31733333,5.173866667,20.48013333,0.965666667,47.93433333,-0.541333333,16.46073333,-0.788733333
669,24.8258,5.180666667,28.05633333,10.87446667,45.7024,6.449266667,25.4008,2.9696,50.471,40.68126667,52.2616,1.4224,50.88446667,0.333333333,88.80826667,45.61346667,44.2016,28.52773333,24.79326667,0.556133333,17.03226667,1.7446,25.48133333,7.6614,63.5936,6.4956,21.20273333,4.754266667,42.3264,7.810266667,34.95193333,2.679466667,25.22193333,5.8602,71.11273333,4.3144,46.192,24.5316,47.9444,2.842,16.33593333,3.7538,60.74846667,3.651733333,31.89546667,20.7392,39.37113333,12.1756,77.38366667,4.189666667,45.1986,24.52006667,62.4012,5.0434,16.42226667,3.067466667,50.12993333,12.6632,69.33806667,0.838333333,38.39486667,2.8862,75.06413333,0.960866667,21.9264,2.151066667,30.74833333,4.844133333,23.57413333,1.525,37.2434,9.819466667,15.63893333,5.648133333,8.117866667,-0.741133333,29.60513333,10.91706667,74.2494,4.832066667,53.79406667,0.489466667,43.85913333,6.430466667,58.68446667,2.953866667,89.4822,28.72106667,29.13346667,2.8758,19.80046667,0.110666667,48.7848,3.083133333,12.92393333,1.416533333,70.998,4.992666667,56.158,3.756133333,20.821,12.54886667,46.81126667,2.192,41.87693333,0.731733333,20.0136,-0.981866667,60.0902,2.343933333,20.41206667,1.690466667,24.3012,1.824133333,32.04993333,1.195666667,41.1684,1.037,50.5006,26.30986667,25.05206667,8.990733333,16.88246667,1.320333333,44.52826667,1.817666667,55.51626667,40.293,43.41306667,16.523,69.6624,2.436666667,59.81066667,3.3806,12.4064,4.2392,38.36306667,1.566733333,80.9708,0.955066667,18.86706667,2.892333333,46.24506667,-0.2836,58.37013333,9.760533333,53.754,19.83413333,32.08686667,0.935,72.59686667,0.749133333,25.1134,3.974266667,58.26066667,4.4876,59.16426667,1.0754,42.15606667,-0.7788,36.501,4.912466667,20.22953333,1.182933333,47.74,-0.513133333,16.4286,-0.779733333
670,25.3624,5.137933333,28.78666667,11.5764,46.4596,7.033333333,26.22013333,3.311133333,51.3078,41.33473333,53.4838,1.806933333,51.79526667,1.002,89.4824,46.44973333,44.80653333,29.04866667,25.77633333,1.149,17.82706667,2.4588,26.4594,8.354333333,64.14213333,7.033733333,21.4128,5.1122,43.26526667,8.284666667,35.57193333,2.953933333,25.95153333,6.1756,72.34086667,4.869333333,47.00433333,25.7058,48.94153333,3.408866667,16.95906667,4.090666667,61.85993333,4.059333333,32.71873333,21.68493333,40.0568,12.87946667,77.14846667,4.163266667,45.69153333,25.21506667,63.0436,5.670533333,16.66113333,3.366466667,50.87166667,13.1554,69.9962,1.047533333,39.17273333,2.986066667,75.44273333,0.962333333,22.66546667,2.108733333,31.54833333,5.488266667,24.31,1.804933333,37.3762,10.15873333,16.27233333,5.961666667,8.650933333,-0.4126,30.32673333,11.0932,74.55113333,5.227066667,54.078,0.624133333,44.58366667,6.9138,58.89033333,3.332866667,90.12813333,29.14433333,29.46826667,3.081066667,19.99606667,0.431333333,48.91833333,3.396733333,13.42446667,1.6164,71.04366667,5.308466667,56.87093333,3.7162,21.42686667,12.95906667,47.59026667,2.438733333,42.85893333,0.810133333,20.67946667,-0.752133333,60.74293333,2.990133333,21.41046667,1.919733333,24.95726667,2.2336,33.13733333,1.5106,41.74266667,1.2954,51.80046667,27.2386,25.72253333,9.716933333,17.34966667,1.722733333,45.59706667,2.235866667,56.38346667,41.1304,44.76973333,17.19966667,70.58326667,2.728333333,61.14773333,4.0614,13.0912,4.465066667,38.95686667,1.786066667,82.12026667,1.2238,19.6116,3.3814,47.51993333,-0.090133333,58.98333333,10.24046667,54.60526667,20.6904,32.46,1.5586,72.94026667,1.094,26.27753333,4.704066667,59.4688,4.7598,60.38186667,1.7286,42.80353333,-0.170333333,37.81346667,5.651733333,21.42873333,1.837133333,48.64333333,0.124933333,17.48413333,-0.13
671,25.1918,4.885,28.69513333,11.19273333,45.784,6.499133333,25.54786667,2.7526,50.35873333,40.88233333,52.67326667,1.092866667,50.97966667,0.5634,88.193,45.61033333,43.93453333,28.273,24.8794,0.506,16.89846667,1.789533333,25.40073333,7.372266667,64.0184,6.794066667,21.26406667,5.035533333,43.08526667,8.1128,35.53173333,2.942733333,26.16246667,6.139666667,72.05166667,4.771533333,46.38993333,25.5086,48.50193333,3.316733333,16.74293333,3.916133333,61.05286667,3.814266667,32.46953333,21.62613333,39.9926,12.5422,77.03766667,3.850333333,45.4774,24.401,62.7768,4.918466667,15.91093333,2.762066667,50.3086,12.434,69.14733333,0.352666667,38.42746667,2.2902,74.28206667,0.2292,21.66493333,1.276466667,30.595,4.813666667,23.51566667,1.244333333,36.54686667,9.4652,15.9116,5.369733333,8.198133333,-0.870866667,29.7284,10.736,73.687,4.5928,53.30826667,0.124,44.27246667,6.127733333,58.2722,2.678933333,89.56933333,28.1734,28.77726667,2.594466667,19.2842,-0.3292,48.10046667,2.800666667,12.48773333,1.156133333,71.0192,5.522333333,57.01993333,4.193066667,21.6416,13.35013333,47.71433333,2.488733333,43.3576,1.3448,20.7574,-0.520866667,60.53186667,3.1898,21.20426667,2.132333333,24.96826667,2.2986,33.24026667,1.543066667,41.8208,1.460866667,51.821,27.1312,25.45386667,9.658466667,17.29546667,2.008266667,45.37313333,2.488466667,56.1218,41.02093333,44.5728,17.19806667,70.7334,2.808933333,60.88373333,4.304066667,12.87893333,4.700133333,38.77693333,2.099933333,81.901,1.548533333,19.54826667,3.3298,47.46566667,0.115733333,58.77193333,9.822666667,54.1588,20.1374,32.23653333,1.223066667,72.07353333,0.983333333,25.84366667,4.3204,58.97006667,4.344133333,59.86073333,1.398733333,42.73086667,-0.508866667,37.10313333,5.128666667,21.04333333,1.524066667,47.83613333,0.1082,16.96106667,-0.471
672,25.49233333,5.039266667,28.96053333,11.5322,45.86673333,6.831266667,25.59433333,3.073933333,50.3906,41.0828,52.6404,1.214133333,50.89953333,0.829733333,88.23506667,46.16753333,43.94946667,28.856,25.15393333,0.741733333,17.21066667,2.271133333,25.78586667,7.952133333,64.7782,6.748266667,21.6838,5.2558,43.7874,8.219333333,36.01826667,2.940133333,26.62886667,6.521666667,72.77226667,4.958333333,46.69846667,26.05466667,49.39026667,3.360133333,17.14093333,4.0792,61.50693333,3.820866667,32.97693333,22.113,40.55406667,12.7246,76.892,3.9026,45.5864,24.2478,62.31713333,5.146533333,16.1388,2.688466667,50.35266667,12.7236,68.9882,0.5954,38.6358,2.123,73.8338,0.3268,21.90766667,1.127266667,30.5204,5.028,23.33326667,1.469266667,36.86846667,9.728866667,15.81786667,5.402733333,8.320133333,-0.997066667,29.65813333,10.75326667,73.59633333,4.629066667,53.32793333,-0.086533333,44.1578,6.223333333,58.40573333,2.703266667,88.83286667,28.4614,28.82113333,2.489733333,19.503,-0.343466667,47.99126667,2.695533333,12.87006667,1.526933333,71.53846667,5.893333333,57.63493333,4.237666667,21.84293333,13.78073333,48.28046667,2.631066667,44.0468,1.3804,21.0244,-0.303133333,60.73213333,3.177733333,21.7394,2.458266667,25.2476,2.370933333,34.22246667,1.765466667,42.14913333,1.615333333,52.36573333,27.5822,26.19313333,10.10953333,17.634,2.248266667,45.80006667,2.713533333,56.98726667,41.09513333,45.12946667,17.50353333,71.21593333,3.2378,61.15626667,4.500933333,13.30633333,5.1006,39.2866,2.322333333,82.36933333,1.669666667,20.116,3.572866667,48.08433333,0.197866667,59.1088,10.204,54.54173333,20.10406667,32.4022,1.210466667,72.2206,0.627533333,26.01086667,4.452266667,59.43913333,4.318066667,60.40913333,1.549533333,43.48213333,-0.593733333,37.244,5.240133333,21.73573333,1.6834,48.60153333,0.246933333,17.42686667,-0.454866667
673,26.14313333,5.821266667,29.43913333,12.1172,46.3146,7.451866667,26.41646667,3.905733333,51.0252,41.6636,53.0952,1.848133333,51.8106,1.415133333,88.4154,46.66113333,44.3278,29.4592,25.817,1.494333333,17.89226667,2.927866667,26.32193333,8.411933333,65.19926667,6.500666667,21.59333333,4.8074,44.255,7.817466667,35.9734,2.4384,26.57913333,6.028733333,73.47053333,4.781533333,47.0438,25.92113333,49.4808,3.096933333,17.30966667,3.999066667,61.7902,3.435,32.83366667,22.23393333,40.67786667,12.3918,76.73333333,3.879333333,45.16853333,24.1594,62.03473333,5.3632,16.05146667,2.5598,50.5,12.4762,69.48146667,0.7772,38.67253333,1.7676,74.31986667,0.0966,22.22386667,1.327666667,30.45313333,5.024,23.20673333,1.1646,36.8734,9.6374,15.85806667,5.488,8.492266667,-0.9814,29.6234,10.84693333,73.68513333,4.622333333,53.7356,-0.092066667,43.94666667,6.198066667,58.65273333,2.634866667,88.78826667,28.8334,28.52966667,2.4192,19.62186667,-0.282666667,48.0166,2.887733333,12.82726667,1.297666667,71.85913333,6.051066667,58.22706667,4.328733333,22.12713333,13.9032,48.5002,2.611333333,44.51833333,1.601866667,21.1812,-0.036533333,61.09546667,3.431466667,22.0328,2.498733333,25.8878,2.5852,34.55346667,2.0126,42.54886667,1.932066667,52.87386667,27.52333333,26.77266667,10.66193333,17.42313333,2.448533333,46.21306667,2.8512,57.63493333,41.426,45.75826667,17.76173333,71.37626667,3.219933333,61.6498,4.7192,13.73013333,4.966266667,39.46466667,2.265333333,83.1384,1.768266667,20.3796,4.000333333,48.42473333,0.405933333,59.46033333,10.62333333,54.81146667,20.2182,32.44806667,1.156333333,71.871,0.7314,25.96693333,4.691133333,59.0508,4.362266667,60.75933333,2.020133333,43.40606667,-0.4764,37.07813333,5.067,21.37566667,1.750533333,48.31346667,0.457733333,17.6086,-0.333666667
674,25.70906667,5.755266667,29.80733333,12.15633333,46.28526667,7.606466667,26.45493333,3.963933333,50.64286667,41.7426,53.26606667,2.110733333,51.94166667,1.554533333,88.3324,46.64813333,44.3972,29.4566,25.85186667,1.652666667,17.8884,3.054066667,26.6954,8.564,65.5578,6.799266667,21.80846667,4.987266667,44.76246667,8.300533333,36.1208,2.665733333,26.84706667,6.3592,73.54373333,5.078333333,47.74873333,26.56366667,49.96086667,3.372466667,17.63233333,4.080533333,62.294,3.812,33.47193333,22.71693333,40.683,12.69053333,76.72433333,3.905866667,45.06326667,24.08086667,62.13566667,5.669266667,16.04446667,2.790666667,51.23386667,12.67213333,69.95693333,0.996,39.33006667,1.905533333,74.4898,0.252866667,22.75346667,1.385066667,30.84486667,5.218533333,23.39913333,1.377066667,36.89173333,10.05886667,16.12733333,5.5582,8.5442,-1.026866667,29.7152,11.21093333,74.0488,4.640466667,53.86593333,0.090466667,44.246,6.1788,58.9414,2.816133333,89.9708,29.14973333,28.54853333,2.5424,19.95473333,-0.173933333,48.6222,2.800866667,13.09693333,1.665133333,71.69633333,5.759333333,57.95553333,4.406066667,22.30546667,13.96733333,48.31213333,2.6372,44.87146667,1.808666667,21.22193333,0.345933333,61.18413333,3.524266667,22.19946667,2.719,26.1328,2.8752,34.78,2.156866667,42.63566667,2.051266667,53.20286667,27.5446,26.71953333,10.87853333,17.77946667,2.688466667,46.61866667,3.358133333,58.19026667,41.5758,45.95846667,17.994,71.2992,3.290533333,62.48306667,5.204866667,13.75526667,5.037733333,39.88153333,2.4014,83.2048,2.168933333,20.7114,4.1262,48.63933333,0.554533333,59.72126667,10.7366,55.60913333,20.3464,32.8468,0.936133333,72.36773333,0.689733333,26.46973333,4.803466667,60.163,4.4296,61.65966667,2.028533333,43.91333333,-0.5618,37.28233333,5.2146,21.7126,1.542,49.04986667,0.547866667,18.05166667,-0.552466667
675,25.83873333,6.2352,29.49706667,12.06313333,45.84693333,7.795133333,26.46066667,3.9826,50.2074,41.56033333,52.4654,2.435266667,51.30206667,1.462333333,86.96313333,46.30766667,43.8292,29.2744,25.5406,1.619133333,17.70753333,2.8368,26.35773333,8.561133333,65.2326,6.228066667,22.00406667,4.579066667,44.6488,7.951333333,36.044,2.38,26.54353333,5.9812,73.23266667,4.771133333,47.62646667,26.11213333,49.65693333,2.666,17.34973333,3.6628,61.78133333,3.38,33.24146667,22.3608,40.46166667,12.47513333,76.647,4.211666667,45.2572,23.6662,61.93066667,5.5644,16.17053333,2.426933333,51.06086667,12.81913333,69.18193333,1.016,39.16386667,2.052266667,74.21113333,0.282066667,22.35433333,1.6102,30.7404,5.000733333,23.16593333,1.5522,36.75846667,10.04766667,15.80673333,5.8592,8.438466667,-1.023,29.4386,11.33266667,73.65946667,4.7056,53.51366667,0.059666667,44.32153333,6.121533333,59.0724,2.881333333,89.603,29.28213333,28.46266667,2.5038,20.3544,-0.204733333,48.44933333,2.796866667,13.1786,1.814933333,72.57706667,5.597466667,58.21113333,4.503533333,22.25933333,14.09813333,48.47433333,2.452466667,44.85313333,1.857466667,21.0662,0.055933333,61.28666667,3.049333333,22.00406667,2.4262,26.1644,2.687066667,34.91033333,2.135266667,43.10326667,1.5096,52.9716,27.22426667,26.6344,10.59693333,17.50473333,2.378466667,46.72366667,2.8764,58.28546667,41.8804,45.6618,17.8814,71.28486667,3.189933333,62.4182,4.863666667,13.66206667,4.761866667,40.32553333,2.204666667,83.33606667,2.100066667,20.75913333,3.723266667,48.68913333,0.3014,59.46606667,10.38326667,55.385,19.99693333,32.861,0.6568,72.36973333,0.309333333,26.336,4.693933333,59.62473333,4.2498,61.4668,1.554533333,44.0824,-0.677,37.24713333,4.697933333,21.32586667,1.102533333,48.82153333,0.202066667,17.49633333,-1.014666667
676,26.23893333,6.690933333,29.54913333,12.35873333,46.49,8.2086,26.90086667,4.350733333,50.91326667,41.8834,53.1662,2.842533333,51.8916,1.640533333,87.61033333,47.01233333,44.72326667,29.80126667,25.978,1.962466667,18.05093333,3.257933333,26.9306,9.092733333,65.57313333,6.1028,21.9488,4.156133333,44.23913333,7.6018,35.8966,1.962733333,26.05093333,5.499866667,72.84733333,4.223533333,47.4066,25.76613333,49.437,2.217933333,17.2084,3.325133333,61.9356,3.072266667,32.80686667,22.18153333,40.04766667,12.1434,76.83673333,4.180466667,45.46926667,23.9016,62.13593333,5.553733333,16.09146667,2.363466667,51.1158,12.80253333,69.86266667,1.116,39.239,1.913533333,74.64026667,0.415,22.5574,1.6608,31.1538,4.986533333,23.18673333,1.5152,37.51086667,10.15453333,15.78066667,5.6752,8.4842,-0.967733333,29.5198,11.10146667,73.67286667,4.870733333,54.213,0.159666667,44.5406,6.127333333,59.42233333,2.9442,89.81666667,29.99946667,29.0596,2.527866667,20.62986667,-0.234133333,48.78713333,2.912066667,13.42066667,1.763266667,73.22866667,5.4258,58.76946667,4.1968,22.04873333,13.85746667,48.9144,2.2868,44.56266667,1.348866667,20.68526667,-0.003666667,61.50593333,2.535466667,22.00853333,2.0546,25.74593333,2.532533333,34.91086667,1.9164,42.8622,1.1614,53.36446667,27.2818,26.41886667,10.16553333,16.7142,1.7774,46.01613333,2.470933333,58.40273333,41.49373333,45.51566667,17.34606667,71.10993333,2.7854,62.68006667,4.57,13.67026667,4.075466667,39.94713333,1.552733333,83.8614,1.4762,20.23926667,3.342466667,48.48526667,-0.0574,59.72526667,10.44626667,55.4968,20.0536,32.80586667,0.368466667,72.91326667,-0.053466667,26.2248,4.451733333,59.77346667,4.057066667,62.0296,1.489,44.36046667,-0.810466667,37.16426667,4.491733333,21.07573333,0.658866667,48.8972,-0.2756,17.15906667,-1.1808
677,25.87246667,6.445333333,29.26673333,11.77273333,46.2634,7.6054,25.8828,3.846733333,49.90806667,40.6108,52.58933333,2.500733333,51.5104,1.198133333,86.43093333,45.56313333,43.57853333,28.84586667,24.60253333,1.5338,16.88766667,2.473533333,25.6182,7.964,65.46586667,6.041066667,21.696,4.0638,43.67826667,7.423,35.29426667,1.902466667,25.3282,5.020466667,71.90513333,3.874666667,46.53653333,24.99186667,48.56286667,2.025533333,16.679,3.1004,61.118,3.010666667,32.16766667,21.53886667,39.45033333,11.54313333,76.48433333,3.908666667,44.85446667,23.1988,61.2096,5.059266667,15.0126,2.055666667,49.86553333,12.09866667,68.32526667,0.852666667,37.9224,1.724133333,73.14833333,0.246333333,21.46426667,1.4818,30.1024,4.549866667,22.3674,1.2576,36.19866667,9.543533333,15.1924,5.245066667,7.885466667,-1.019866667,28.57066667,10.63166667,72.23966667,4.785466667,53.2676,0.0498,43.54693333,5.6396,58.23733333,2.755733333,88.54833333,29.15733333,28.26493333,2.2646,20.13253333,-0.362,47.76886667,2.7188,12.48193333,1.408066667,73.10093333,5.110466667,58.15153333,4.320733333,21.32993333,13.2296,48.3918,2.082066667,43.876,1.193466667,19.68786667,-0.179066667,60.43286667,2.457066667,21.2166,1.7276,24.84433333,2.343933333,33.58426667,1.681733333,42.01626667,0.9016,52.44046667,26.696,25.11006667,9.473866667,15.73513333,1.320066667,44.73166667,2.2752,57.1654,40.40126667,44.42386667,16.75193333,70.12006667,2.283866667,61.43733333,4.206733333,12.96126667,3.5948,38.77053333,1.2418,83.22733333,1.199466667,19.17266667,3.042466667,47.04526667,-0.204733333,59.1802,10.14293333,55.4496,20.01686667,32.56806667,0.450933333,72.9038,0.244733333,25.89666667,4.1754,59.4466,3.969866667,61.36846667,1.3114,43.686,-0.692066667,36.37286667,4.255933333,20.24073333,0.595,47.47766667,-0.476333333,16.26266667,-1.1854
678,25.63666667,6.092,28.4182,11.3442,45.3938,7.027866667,24.9904,3.380066667,49.06486667,39.69673333,51.808,2.055,50.1458,0.615,85.3822,44.74526667,43.07773333,28.0704,23.77393333,0.937666667,15.99293333,1.975533333,25.10253333,7.499666667,65.394,5.8518,21.3486,4.031266667,43.3498,7.0772,35.06106667,1.817866667,24.9754,4.625066667,71.31586667,3.389666667,45.97593333,24.6794,48.21646667,1.475666667,16.10753333,2.473866667,60.77993333,2.503933333,31.83666667,21.0316,39.04613333,11.08086667,76.19366667,3.469933333,44.8106,22.9738,61.27093333,4.5086,14.58226667,1.737733333,49.38126667,11.44093333,67.34746667,0.224066667,37.30793333,1.373133333,71.94473333,-0.115933333,20.83853333,0.8926,29.2786,4.009466667,21.93046667,0.7428,36.27213333,8.8076,14.41546667,4.933133333,7.0142,-1.501333333,28.0774,9.965933333,71.52046667,4.3062,52.53006667,-0.4718,43.31173333,5.1716,57.4494,2.407933333,88.14106667,28.76093333,27.85853333,1.8048,19.52453333,-0.9184,47.15686667,2.102866667,12.0028,0.828133333,72.836,4.601733333,57.43173333,3.952666667,20.59586667,12.62406667,47.87326667,1.734866667,43.35506667,0.532133333,19.11653333,-0.657933333,59.70606667,1.918266667,20.51813333,1.165733333,24.00486667,1.755466667,32.88146667,1.119333333,41.1054,0.189466667,51.90713333,25.9974,24.0078,8.524333333,14.90333333,0.529533333,43.85133333,1.519666667,56.11486667,39.9456,43.813,16.522,69.22126667,1.6598,60.723,3.5126,12.04486667,2.946733333,37.80493333,0.630733333,82.25406667,0.469466667,18.50186667,2.443533333,46.6796,-0.691333333,59.0784,10.12533333,55.4548,19.94753333,32.69773333,0.458666667,73.06386667,0.303066667,25.9182,4.195933333,59.3682,3.970266667,61.10546667,0.951266667,43.6698,-0.551466667,36.4288,4.0118,20.3082,0.643666667,46.9874,-0.5946,16.0698,-1.378666667
679,25.79833333,5.7854,27.98833333,11.02046667,45.30373333,6.617666667,24.60306667,2.6416,48.96213333,39.2148,51.3634,1.357333333,49.558,-0.015266667,85.28993333,44.41446667,43.0054,27.44306667,23.23526667,0.327666667,15.4202,1.1946,24.10626667,6.565333333,66.17086667,5.5658,21.61573333,3.886533333,43.617,6.663533333,35.21766667,1.357333333,24.9728,4.173266667,71.7966,2.958533333,46.02646667,24.4934,48.58686667,0.989533333,15.82826667,2.100066667,61.0684,1.9334,31.5704,20.8274,39.26846667,11.16713333,76.86753333,3.348066667,45.12633333,22.97953333,61.6974,4.514066667,14.35746667,1.416133333,48.99926667,10.85466667,67.20926667,-0.285866667,37.16666667,1.046933333,71.86333333,-0.463266667,20.538,0.599133333,28.96926667,3.6514,21.6922,0.300866667,36.06946667,8.519733333,14.21253333,4.6504,6.752533333,-1.6688,27.8506,9.636866667,71.43446667,4.2508,52.64966667,-0.6692,43.07173333,5.134066667,57.76873333,2.074733333,87.62206667,28.78833333,27.77293333,1.4832,19.14513333,-1.275933333,47.081,1.969933333,11.8076,0.555133333,72.94846667,4.442133333,57.54246667,3.501066667,20.27866667,12.3758,47.5936,1.454333333,42.9658,0.0674,18.492,-1.131666667,59.63473333,1.452466667,19.76926667,0.8228,23.45006667,1.274666667,32.37113333,0.459133333,40.3644,-0.568733333,51.55886667,25.34033333,23.28073333,8.0482,14.16426667,-0.0412,43.16226667,0.780533333,55.46206667,39.4724,43.00906667,16.0682,68.9956,1.2192,59.9508,2.845266667,11.61066667,2.279333333,37.32213333,0.113733333,81.39673333,-0.130066667,17.91233333,1.7352,46.04413333,-1.163333333,58.8088,9.9502,55.3426,20.08266667,32.8082,0.539133333,72.99586667,0.2364,26.03726667,4.280333333,58.93406667,3.774133333,60.67166667,0.9194,43.58726667,-0.503933333,36.3086,3.4664,20.0732,0.4714,46.85593333,-0.7582,15.4744,-1.306066667
680,25.98153333,5.861866667,28.32226667,11.0978,46.21253333,6.536133333,25.15513333,2.661266667,49.97293333,39.86433333,52.25173333,1.008333333,50.40526667,-0.146266667,86.527,45.10373333,44.07926667,27.783,23.4724,0.220666667,15.49526667,1.112266667,24.5494,6.695466667,66.22806667,5.646666667,21.58446667,3.958533333,43.4936,6.8824,35.04146667,1.3412,25.1786,4.294866667,71.5504,2.907266667,45.88886667,24.5948,48.4406,1.2006,15.64126667,2.3446,61.34586667,1.9662,31.51913333,20.90926667,39.28253333,11.1656,77.13,3.480733333,45.133,23.41893333,62.15966667,4.464466667,14.60006667,1.736866667,49.6656,10.94046667,67.8674,-0.316333333,37.81066667,1.012333333,72.05693333,-0.484133333,21.0442,0.470533333,29.19653333,3.729266667,22.07813333,0.19,36.60013333,8.559133333,14.60333333,4.479933333,6.9822,-1.675666667,28.16286667,9.867666667,72.082,4.3724,53.41893333,-0.5334,43.46613333,5.060733333,57.88893333,2.029,87.84413333,29.12833333,28.18673333,1.720133333,19.40713333,-1.3294,47.62366667,2.013133333,12.0408,0.4946,72.37093333,4.413866667,56.92226667,3.408733333,20.22133333,12.43626667,47.14686667,1.4698,42.99893333,-0.002733333,18.53533333,-1.185933333,59.471,1.308533333,19.56406667,0.900466667,23.29766667,1.141533333,32.38313333,0.161866667,40.08806667,-0.503933333,51.60213333,25.2574,23.1788,7.9746,14.3838,-0.126733333,42.92526667,0.720266667,55.56106667,39.32493333,42.53926667,16.20226667,68.7728,1.049066667,59.47526667,2.448266667,11.4034,2.2004,37.34733333,-0.002466667,81.29553333,-0.290266667,17.78886667,1.810466667,45.81466667,-1.159,58.94446667,10.41906667,55.603,20.3388,32.90966667,0.746666667,73.37586667,0.641133333,26.37653333,4.490866667,59.5242,3.9148,60.77206667,1.154866667,44.23973333,-0.551866667,36.69053333,3.684666667,20.54086667,0.429733333,47.3338,-0.726266667,15.97293333,-1.0712
